'Código da unidade geográfica;Situação do setor;Logradouro;Número no logradouro;Complemento;Latitude;Longitude;Localidade;Ponto de referência;Espécie de endereço;Tipo de estabelecimento;Indicador de endereço;Identificação domicílio coletivo;Número da quadra;Número da face;CEP
240200605000077;Urbano;RUA ARMINDA JULIA DE ARAUJO;358;;;;CANUTO E FILHOS;;Estabelecimento de outras finalidades;CABELEREIRA;Único;;3;1;59300000
240200605000077;Urbano;RUA ARMINDA JULIA DE ARAUJO;358;;;;CANUTO E FILHOS;;Domicílio particular;;-;;3;1;59300000
240200605000077;Urbano;RUA ARMINDA JULIA DE ARAUJO;354;;;;CANUTO E FILHOS;;Domicílio particular;;-;;3;1;59300000
240200605000077;Urbano;RUA ARMINDA JULIA DE ARAUJO;357;;;;CANUTO E FILHOS;;Estabelecimento de outras finalidades;CORTAR CABELO;Único;;3;1;59300000
240200605000077;Urbano;RUA ARMINDA JULIA DE ARAUJO;357;;;;CANUTO E FILHOS;;Domicílio particular;;-;;3;1;59300000
240200605000077;Urbano;RUA ARMINDA JULIA DE ARAUJO;344;;;;CANUTO E FILHOS;;Domicílio particular;;-;;3;1;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;62;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;3;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;66;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;3;59300000
240200605000077;Urbano;RUA DELMIRO SALDANHA NETO;SN;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;2;59300000
240200605000077;Urbano;RUA DELMIRO SALDANHA NETO;58;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;2;59300000
240200605000077;Urbano;RUA MAJOR AJAX;SN;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;1;59300000
240200605000077;Urbano;RUA MAJOR AJAX;53;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;1;59300000
240200605000077;Urbano;RUA MAJOR AJAX;49;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;1;59300000
240200605000077;Urbano;RUA MAJOR AJAX;47;;;;CANUTO E FILHOS;;Domicílio particular;;-;;2;1;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;40;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;4;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;44;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;4;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;46;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;4;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;50;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;4;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;52;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;4;59300000
240200605000077;Urbano;RUA BELMONT BEZERRA;52A;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;4;59300000
240200605000077;Urbano;RUA MAJOR AJAX;52;;;;CANUTO E FILHOS;;Estabelecimento de outras finalidades;GARAGEM VAGA;Único;;1;3;59300000
240200605000077;Urbano;RUA MAJOR AJAX;54;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;3;59300000
240200605000077;Urbano;RUA MAJOR AJAX;50A;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;3;59300000
240200605000077;Urbano;RUA MAJOR AJAX;56;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;3;59300000
240200605000077;Urbano;RUA DELMIRO SALDANHA NETO;60;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;2;59300000
240200605000077;Urbano;RUA DELMIRO SALDANHA NETO;80;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;2;59300000
240200605000077;Urbano;RUA DELMIRO SALDANHA NETO;SN;;;;CANUTO E FILHOS;;Edificação em construção;;-;;1;2;59300000
240200605000077;Urbano;RUA DELMIRO SALDANHA NETO;394;;;;CANUTO E FILHOS;;Domicílio particular;;-;;1;2;59300000
240200605000077;Urbano;RUA ANTONIO CANDIDO DE ARAUJO;;;;;CANUTO E FILHOS;;Edificação em construção;;-;;11;3;59300000
240200605000077;Urbano;RUA ANA EDITE DE MEDEIROS;506;;;;CANUTO E FILHOS;;Domicílio particular;;-;;13;2;59300000
240200605000077;Urbano;RUA ANA EDITE DE MEDEIROS;512;;;;CANUTO E FILHOS;;Domicílio particular;;-;;13;2;59300000
240200605000077;Urbano;RUA ANA EDITE DE MEDEIROS;518;;;;CANUTO E FILHOS;;Domicílio particular;;-;;13;2;59300000
240200605000077;Urbano;RUA REMIGIO DA NOBREGA;;;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;2;59300000
240200605000077;Urbano;RUA REMIGIO DA NOBREGA;426;;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;2;59300000
240200605000077;Urbano;RUA REMIGIO DA NOBREGA;;;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;2;59300000
240200605000077;Urbano;RUA FRANCISCO DANTAS MEDEIROS;425;ANDAR 2;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;4;59300000
240200605000077;Urbano;RUA FRANCISCO DANTAS MEDEIROS;425;ANDAR 3;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;4;59300000
240200605000077;Urbano;RUA FRANCISCO DANTAS MEDEIROS;425;ANDAR 4;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;4;59300000
240200605000077;Urbano;RUA FRANCISCO DANTAS MEDEIROS;425;ANDAR 5;;;CANUTO E FILHOS;;Domicílio particular;;-;;14;4;59300000
240200605000077;Urbano;RUA REMIGIO DA NOBREGA;546;;;;CANUTO E FILHOS;;Domicílio particular;;-;;16;2;59300000
240200605000077;Urbano;RUA FRANCISCO DANTAS MEDEIROS;138;;;;CANUTO E FILHOS;;Domicílio particular;;-;;16;4;59300000
240200605000077;Urbano;RUA FRANCISCO GODOFREDO FERNANDES;178;ANDAR E;;;CANUTO E FILHOS;;Domicílio particular;;-;;17;2;59300000
240200605000077;Urbano;RUA FRANCISCO GODOFREDO FERNANDES;;;;;CANUTO E FILHOS;;Domicílio particular;;-;;18;4;59300000
240200605000077;Urbano;RUA MAJOR AJAX;17A;ANDAR;;;CANUTO E FILHOS;;Domicílio particular;;-;;20;1;59300000
240200605000077;Urbano;RUA MAJOR AJAX;32;;;;CANUTO E FILHOS;;Domicílio particular;;-;;21;3;59300000
240200605000077;Urbano;RUA GERALDO BARROS DE MEDEIROS;2342;;;;CANUTO E FILHOS;;Domicílio particular;;-;;22;1;59300000
240200605000077;Urbano;RUA ADILSON COSTA DE AZEVEDO;14;;;;CANUTO E FILHOS;;Domicílio particular;;-;;22;4;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;123;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;117;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;107;;;;ADJUNTO DIAS;;Estabelecimento de outras finalidades;MERCEARIA;Único;;13;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;107;CASA;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;2;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;100;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;40;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;50;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;44;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;60B;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;60A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;70;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;76;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;76;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;86;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;80A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;80B;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;80C;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;80D;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;80E;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;3;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;125;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;127;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;2;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;17A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;27A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;25;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;76;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;13;1;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;14;1;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;14;1;59300000
240200605000078;Urbano;RUA APOLONIA DE MELO;68;;;;ADJUNTO DIAS;;Edificação em construção;;-;;14;1;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;87;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;77;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;77A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;2;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;30B;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;30A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;60;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;38;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;100;;;;ADJUNTO DIAS;;Domicílio particular;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;14;3;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;101;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;87;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;97;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;87;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;87A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;81;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;77A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;76;;;;ADJUNTO DIAS;;Edificação em construção;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;73;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;29;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA RAIMUNDO SILVINO DA COSTA;31;;;;ADJUNTO DIAS;;Domicílio particular;;-;;15;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;121;;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;157;;;;ADJUNTO DIAS;;Edificação em construção;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;117;TERREO;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;117A;ANDAR 1;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;119;TERREO;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;119A;ANDAR 1;;;ADJUNTO DIAS;;Domicílio particular;;-;;13;1;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1801;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;4;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;12;4;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;53;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;54;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;8;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;8A;FUNDOS;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;12;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;36;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;32;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;16A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA JOSE ADELINO DE MEDEIROS;16;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;3;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;143;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;153;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;163;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;169;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;171;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;2;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;15;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;112;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;29;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;35A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;43;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;82;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;82A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;83;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;12;1;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;170;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;172;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;140;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;130;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;128;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;128A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;124;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;121;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;121A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;22A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;22B;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA LUIZ FONTES RANGEL;18;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;3;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;193;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;203;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;2;59300000
240200605000078;Urbano;RUA RUBENS MARIZ;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;2;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;99;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;121;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;103;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;127;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;131;;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;963;TERREO;;;ADJUNTO DIAS;;Estabelecimento de outras finalidades;MERCEARIA MINI BOX CENTRAL;Único;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;963;ANDAR 1 CASA;;;ADJUNTO DIAS;;Estabelecimento de outras finalidades;MINI BOX CENTRAL;Único;;11;1;59300000
240200605000078;Urbano;RUA MANOEL FERNANDES JORGE;963;ANDAR 1 CASA;;;ADJUNTO DIAS;;Domicílio particular;;-;;11;1;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1215;;;;ADJUNTO DIAS;;Domicílio particular;;-;;10;2;59300000
240200605000078;Urbano;RUA EMILIO MELO;12;;;;ADJUNTO DIAS;;Domicílio particular;;-;;10;1;59300000
240200605000078;Urbano;RUA EMILIO MELO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;10;1;59300000
240200605000078;Urbano;RUA EMILIO MELO;16;;;;ADJUNTO DIAS;;Domicílio particular;;-;;10;1;59300000
240200605000078;Urbano;RUA EMILIO MELO;24;;;;ADJUNTO DIAS;;Domicílio particular;;-;;10;1;59300000
240200605000078;Urbano;RUA EMILIO MELO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;10;1;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;33;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;4;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;35;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;4;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;9;4;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;9;4;59300000
240200605000078;Urbano;RUA EMILIO MELO;17;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;3;59300000
240200605000078;Urbano;RUA EMILIO MELO;13;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;3;59300000
240200605000078;Urbano;RUA EMILIO MELO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;9;3;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1208;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1202;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1173;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1192;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1155;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1150;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;2;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;1157;;;;ADJUNTO DIAS;;Domicílio particular;;-;;9;1;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;20;;;;ADJUNTO DIAS;;Domicílio particular;;-;;8;2;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;22;;;;ADJUNTO DIAS;;Domicílio particular;;-;;8;2;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;8;2;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Edificação em construção;;-;;8;2;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;30A;;;;ADJUNTO DIAS;;Domicílio particular;;-;;8;2;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;8;1;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;8;1;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;SN;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;3;59300000
240200605000078;Urbano;RUA JOSE DE BRITO;28;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;3;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;SN;;;;ADJUNTO DIAS;;Estabelecimento de outras finalidades;PADARIA EM CONSTRUCAO;Único;;7;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1148;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1142;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;2;59300000
240200605000078;Urbano;RUA ODILON LEBARRE;1141;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;2;59300000
240200605000078;Urbano;RUA JOSE PINHEIRO;501;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;1;59300000
240200605000078;Urbano;RUA JOSE PINHEIRO;503;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;1;59300000
240200605000078;Urbano;RUA JOSE PINHEIRO;505;;;;ADJUNTO DIAS;;Domicílio particular;;-;;7;1;59300000
